hall_id,hall_name,today_score,today_events,schedule_week
290008100000002121,ヒノマル五井店,,・ / 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +2.3 / ,4/28:2.3点 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県
290020700000017430,ひのまる海士有木店,,・ / 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +1.0 / ,4/28:1.0点 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県
290022100000159410,P・MAX,,・ / 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +1.0 / ,4/28:1.0点 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県
292004200000051350,メトロ清見台店,,情報はありません,4/30:0.0点 旧イベ(0のつく日) / ※一部取材スケジュールの推測について / 「千葉県
292005400000202110,PLAZADo長須賀店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
292006300000291140,ダイエー木更津店,,C / クイーンズPARADE / アツ姫 / アツ姫公式スケジュールの詳細ボタンを押すと、対象6機種の画像を見る事ができるので要チェック：アツ姫公式ページ / レポートでは対象6機種の高稼働台をピックアップしています / 「クイーンズPARADE」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認817件 / 実施1368件 ,4/28:3.5点 クイーンズPARADE / アツ姫 / アツ姫公式スケジュールの詳細ボタンを押すと、対象6機種の画像を見る事ができるので要チェック：アツ姫公式ページ / レポートでは対象6機種の高稼働台をピックアップしています / 「クイーンズPARADE」の信頼度は?? / 直近一年以内の全国の出玉データを分析！ | 4/29:3.5点 皇帝のリアル | 5/4:0.5点 旧イベ(4のつく日) / ※一部取材スケジュールの推測について / 「千葉県
292006400000060010,パールショップともえ木更津店,,情報はありません,4/29:4.7点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
292045500000000650,久留里ジャンボ,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
292080100000124200,PLAZADo木更津店,,情報はありません,5/1:11.0点 旧イベ過去状況評価 +4.0 / 旧イベ(毎月 1日) | 5/5:10.0点 ネコミミTV うみのいくら来店 / ※一部取材スケジュールの推測について / 「千葉県
292082300000002230,VEGAS BANK,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 0.0 / 当日の取材／独自予想 /,
293001200000001320,プラザDo富津店,,情報はありません,5/2:9.6点 ネコミミTV うみのいくら来店 | 5/3:11.3点 タレント・ライター / ※一部取材スケジュールの推測について / 「千葉県
294004700000002460,ダイナム館山店,,・ / 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +1.0 / ,4/28:1.0点 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県
294005100000058810,OKURA,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
294005400000002310,SKIP館山店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +4.3 / 当日の取材／独自予想 ,
296000100000016670,ヒルトン鴨川店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
296003300000005500,ローラズハウス,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
296003400000006510,パチンコ鴨川フラワー,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
297000400000077030,サンラッキー茂原店,,情報はありません,5/1:0.0点 旧イベ(1のつく日) / ※一部取材スケジュールの推測について / 「千葉県
297000700000005150,マルハン茂原店,,"S / 周年日 ★×2 / ホールナビによる独自分析！ / ～マルハン茂原店の周年日を分析～ / ・通常な過去データ / ・今年意識してる / →★×2 / 2025/04/28(月) 15周年 288台 +202枚 6,809G / パチスロ かぐや様は告らせたい / 8/16	平均8,599G	平均+2,388枚 / スマスロ北斗の拳 / 10/18	平均7,570G	平均+1,426枚 / ",4/28:14.5点 周年日 ★×2 / ホールナビによる独自分析！ / ～マルハン茂原店の周年日を分析～ / ・通常な過去データ / ・今年意識してる / →★×2 / 2025/ | 4/29:11.0点 水樹あや来店 | 4/30:7.5点 桜梅桃李 | 5/1:12.1点 スロパチステーション来店取材(青) | 5/2:6.0点 まりも来店 | 5/3:9.4点 たなちゅう来店 / アツ姫来店 | 5/4:12.1点 覇王のリアル / ※一部取材スケジュールの推測について / 「千葉県
297002900000017020,ヒノマル茂原店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
297003200000015180,グローブ茂原店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
297003300000003310,PYRAMID茂原,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
297003700000212930,トワーズ茂原店,,・ / 旧イベ(8のつく日),4/28:0.0点 旧イベ(8のつく日) / 明日: | 4/29:3.0点 金龍伝説 | 4/30:0.0点 旧イベ(0のつく日) / ※一部取材スケジュールの推測について / 「千葉県
297005500000088010,777ニューみやこ,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +2.5 / 当日の取材／独自予想 ,
297006200000041650,Vmax(ブイマックス)茂原,,情報はありません,5/5:2.4点 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
297007400000162720,ダイナム千葉茂原店ゆったり館,,情報はありません,4/29:6.5点 周年日 ★×0 / ※一部取材スケジュールの推測について / 「千葉県
298000200000039240,P-GOD,,・ / 旧イベ(8のつく日),4/28:0.0点 旧イベ(8のつく日) / 明日: | 5/3:0.0点 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県
298001300000017210,セブンスター,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
298012300000039310,ABC国吉店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299010100000004710,メトロ潮見通り店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299010200000002830,ヴィーナス市原,,情報はありません,5/5:8.7点 ナビ子AI予想【機種仕掛け】★1 (月と重なる日) / 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
299010700000007110,クレストプラス姉崎店,,情報はありません,4/30:7.4点 クロロ調査隊チームS | 5/1:12.2点 スロパチガール来店S / ナビ子AI予想【機種仕掛け】★4 (1のつく日) / ナビ子AI独自予想 N +4.5 / 旧イベ(1のつく日) | 5/3:7.4点 ドリルスロット | 5/5:10.6点 ヒカルのホール千景（スロミュー×ヒカル） / ※一部取材スケジュールの推測について / 「千葉県
299011000000001120,ヒノマル姉崎店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299023600000004600,横田ジャンボ,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299024500000022280,イーグル袖ヶ浦店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +3.0 / 当日の取材／独自予想 ,
299026500000011620,サイバースロット長浦店,,"B / SEVEN THE TARGET / セブンラッシュ / 「SEVEN THE TARGET」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認142件 / 実施394件 (36%) / 出玉状況	平均-42枚 上位65.2% / 稼働状況	平均3,003G 上位65.6% / 単独開催時	平均-71枚 平均1,962G",4/28:7.1点 SEVEN THE TARGET / セブンラッシュ / 「SEVEN THE TARGET」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認142件 / 実施394件 (36%) / 出玉状況	平均-42枚 上位65.2% / | 4/29:7.1点 SEVEN THE TARGET | 4/30:7.1点 SEVEN THE TARGET | 5/1:7.1点 SEVEN THE TARGET | 5/2:7.1点 SEVEN THE TARGET | 5/3:7.1点 SEVEN THE TARGET / ※一部取材スケジュールの推測について / 「千葉県
299114200000000150,タイガー,,情報はありません,4/29:0.0点 旧イベ(毎週 水曜日) / ※一部取材スケジュールの推測について / 「千葉県
299114200000673110,日の丸本店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299114200000673112,SLOTG8,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299114400000000221,PRIME-1,,・ / 新台入替(P-WORLD引用),4/28:1.0点 新台入替(P-WORLD引用) / 明日: | 4/29:6.5点 周年日 ★×0 | 4/30:4.0点 万枚チャレンジ / ※一部取材スケジュールの推測について / 「千葉県
299115100000001110,日の丸君津駅前店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299116200000096300,日の丸八重原店,,情報はありません,4/29:0.0点 旧イベ(毎月 29日) / ※一部取材スケジュールの推測について / 「千葉県
299117300000009110,日の丸サザン店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299117400000001480,ツインタイガー,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299117400000012230,ニュータイガー,,情報はありません,4/29:0.0点 旧イベ(毎週 水曜日) / ※一部取材スケジュールの推測について / 「千葉県
299211500000019820,パチンコヒルトン勝山,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299325100000013820,Vmax(ブイマックス)大網,,情報はありません,5/5:0.9点 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
299411300000123010,茂原スパジオ,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +0.9 / 当日の取材／独自予想 ,
299434500000073510,ダイナム千葉長生店ゆったり館,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
299523400000001110,ニューカツウラ,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
