hall_id,hall_name,model_name,rank,plus_count,total_count,avg_diff,avg_games
278001300000198340,アムディ野田,"ランク0 2025/10/13(月) 機種単位
4/6台 平均+2,837枚 平",0,4,6,+2837,3530
278001300000198340,アムディ野田,"ランク0 2025/09/23(火) 1000～1002番台
3/3台 平均+1",0,3,3,+1412,2327
278001300000198340,アムディ野田,"ランク1 2025/09/21(日) 1000～1002番台
3/3台 平均+2",1,3,3,+2030,1522
278001300000198340,アムディ野田,"ランク0 2025/08/22(金) 1000～1002番台
3/3台 平均+3",0,3,3,+3592,1203
278001300000198340,アムディ野田,"ランク0 2025/08/13(水) 1000～1002番台
3/3台 平均+1",0,3,3,+1120,1908
278001300000198340,アムディ野田,"ランク0 2025/07/26(土) 1000～1002番台
2/3台 平均+2",0,2,3,+2453,3202
278001300000198340,アムディ野田,"ランク0 2025/07/18(金) 1000～1002番台
2/3台 平均+5",0,2,3,+5254,2830
278001300000198340,アムディ野田,"ランク0 3/3(火) 機種単位
2/3台 平均+3,242枚 平均1,208G",0,2,3,+3242,1208
278001300000198340,アムディ野田,"ランク0 1/17(土) 機種単位
3/3台 平均+3,109枚 平均1,612",0,3,3,+3109,1612
278001300000198340,アムディ野田,"ランク0 2025/12/07(日) 機種単位
2/3台 平均+2,099枚 平",0,2,3,+2099,3847
278001300000198340,アムディ野田,"ランク1 2025/11/13(木) 機種単位
2/3台 平均+4,199枚 平",1,2,3,+4199,4084
278001300000198340,アムディ野田,"ランク4 2025/11/03(月) 機種単位
3/3台 平均+7,372枚 平",4,3,3,+7372,4212
278001300000198340,アムディ野田,"ランク0 2025/09/23(火) 機種単位
2/3台 平均+1,675枚 平",0,2,3,+1675,2769
278001300000198340,アムディ野田,"ランク0 2025/09/10(水) 機種単位
2/3台 平均+3,506枚 平",0,2,3,+3506,2153
278001300000198340,アムディ野田,"ランク0 2025/08/31(日) 機種単位
3/3台 平均+1,032枚 平",0,3,3,+1032,1908
278001300000198340,アムディ野田,"ランク3 2025/08/23(土) 機種単位
3/3台 平均+3,211枚 平",3,3,3,+3211,5035
278001300000198340,アムディ野田,"ランク0 2025/08/03(日) 機種単位
3/3台 平均+2,105枚 平",0,3,3,+2105,1779
278001300000198340,アムディ野田,"ランク1 2025/07/20(日) 機種単位
2/3台 平均+1,969枚 平",1,2,3,+1969,4655
278001300000198340,アムディ野田,"ランク2 2025/07/03(木) 機種単位
2/3台 平均+4,437枚 平",2,2,3,+4437,4144
278003500000008151,ＳＡＰ野田,"ランク5 4/26(日) 機種単位
3/3台 平均+4,458枚 平均6,353",5,3,3,+4458,6353
278003500000008151,ＳＡＰ野田,"ランク5 3/7(土) 機種単位
3/3台 平均+4,133枚 平均7,329G",5,3,3,+4133,7329
278003500000008151,ＳＡＰ野田,"ランク2 2/26(木) 機種単位
2/3台 平均+1,412枚 平均6,026",2,2,3,+1412,6026
278003500000008151,ＳＡＰ野田,"ランク4 2/7(土) 機種単位
3/3台 平均+2,518枚 平均6,726G",4,3,3,+2518,6726
278003500000008151,ＳＡＰ野田,"ランク4 1/26(月) 機種単位
3/3台 平均+2,695枚 平均6,706",4,3,3,+2695,6706
278003500000008151,ＳＡＰ野田,"ランク1 2025/12/12(金) 機種単位
3/3台 平均+1,315枚 平",1,3,3,+1315,5130
278003500000008151,ＳＡＰ野田,"ランク1 2025/11/26(水) 機種単位
2/3台 平均+1,224枚 平",1,2,3,+1224,5858
278003500000008151,ＳＡＰ野田,"ランク5 2025/10/26(日) 機種単位
3/3台 平均+1,939枚 平",5,3,3,+1939,8152
278003500000008151,ＳＡＰ野田,"ランク4 2025/07/05(土) 機種単位
6/6台 平均+3,124枚 平",4,6,6,+3124,5854
278003500000008151,ＳＡＰ野田,"ランク0 2025/05/03(土) 機種単位
5/6台 平均+1,276枚 平",0,5,6,+1276,1949
278003500000008151,ＳＡＰ野田,"ランク5 4/26(日) 機種単位
3/3台 平均+2,829枚 平均8,135",5,3,3,+2829,8135
278003500000008151,ＳＡＰ野田,"ランク3 3/7(土) 機種単位
1/3台 平均+636枚 平均9,028G
台",3,1,3,+636,9028
278003500000008151,ＳＡＰ野田,"ランク5 2/26(木) 機種単位
3/3台 平均+2,823枚 平均8,006",5,3,3,+2823,8006
278003500000008151,ＳＡＰ野田,"ランク4 1/26(月) 機種単位
3/3台 平均+2,893枚 平均7,169",4,3,3,+2893,7169
278003500000008151,ＳＡＰ野田,"ランク1 1/3(土) 機種単位
3/3台 平均+1,343枚 平均5,003G",1,3,3,+1343,5003
278003500000008151,ＳＡＰ野田,"ランク3 2025/12/26(金) 機種単位
2/3台 平均+945枚 平均8",3,2,3,+945,8263
278003500000008151,ＳＡＰ野田,"ランク5 2025/10/26(日) 機種単位
3/3台 平均+5,862枚 平",5,3,3,+5862,9135
278003500000008151,ＳＡＰ野田,"ランク5 4/26(日) 機種単位
3/3台 平均+1,625枚 平均8,008",5,3,3,+1625,8008
278003500000008151,ＳＡＰ野田,"ランク5 3/7(土) 機種単位
3/3台 平均+2,672枚 平均8,388G",5,3,3,+2672,8388
278003500000008151,ＳＡＰ野田,"ランク3 2/26(木) 機種単位
2/3台 平均+920枚 平均8,140G
",3,2,3,+920,8140
278003500000008151,ＳＡＰ野田,"ランク0 2/7(土) 機種単位
2/3台 平均+740枚 平均6,087G
台",0,2,3,+740,6087
278003500000008151,ＳＡＰ野田,"ランク2 1/3(土) 機種単位
2/3台 平均+1,051枚 平均6,900G",2,2,3,+1051,6900
278003500000008151,ＳＡＰ野田,"ランク2 2025/12/26(金) 機種単位
2/3台 平均+1,673枚 平",2,2,3,+1673,6759
278003500000008151,ＳＡＰ野田,"ランク2 2025/11/01(土) 機種単位
2/3台 平均+1,113枚 平",2,2,3,+1113,6968
278003500000008151,ＳＡＰ野田,"ランク3 2025/10/26(日) 機種単位
2/3台 平均+748枚 平均8",3,2,3,+748,8322
278003500000008151,ＳＡＰ野田,"ランク3 4/26(日) 機種単位
1/3台 平均+2,343枚 平均8,586",3,1,3,+2343,8586
278003500000008151,ＳＡＰ野田,"ランク2 4/4(土) 機種単位
3/3台 平均+2,132枚 平均5,971G",2,3,3,+2132,5971
278003500000008151,ＳＡＰ野田,"ランク5 3/26(木) 機種単位
3/3台 平均+2,051枚 平均9,021",5,3,3,+2051,9021
278003500000008151,ＳＡＰ野田,"ランク5 2/26(木) 機種単位
3/3台 平均+2,809枚 平均9,725",5,3,3,+2809,9725
278003500000008151,ＳＡＰ野田,"ランク2 1/26(月) 機種単位
1/3台 平均+383枚 平均8,987G
",2,1,3,+383,8987
278003500000008151,ＳＡＰ野田,"ランク2 4/26(日) 機種単位
2/3台 平均+318枚 平均8,000G
",2,2,3,+318,8000
278003500000008151,ＳＡＰ野田,"ランク3 2/26(木) 機種単位
2/3台 平均+2,465枚 平均6,895",3,2,3,+2465,6895
278003500000008151,ＳＡＰ野田,"ランク5 2025/12/26(金) 機種単位
2/3台 平均+4,740枚 平",5,2,3,+4740,9029
278003500000008151,ＳＡＰ野田,"ランク5 2025/12/06(土) 機種単位
2/3台 平均+1,579枚 平",5,2,3,+1579,8655
278003500000008151,ＳＡＰ野田,"ランク4 2025/11/26(水) 機種単位
2/3台 平均+2,147枚 平",4,2,3,+2147,8030
278003500000008151,ＳＡＰ野田,"ランク5 2025/10/26(日) 機種単位
3/3台 平均+3,754枚 平",5,3,3,+3754,8728
278004100000035930,ハリウッド野田,"ランク2 2025/04/28(月) 機種単位
4/5台 平均+1,486枚 平",2,4,5,+1486,4365
278004100000035930,ハリウッド野田,"ランク1 2025/04/27(日) 機種単位
4/5台 平均+975枚 平均5",1,4,5,+975,5143
278004100000035930,ハリウッド野田,"2/28(土)
4/7台 平均+3,337枚 平均7,259G",,4,7,+3337,7259
278004100000035930,ハリウッド野田,"1/15(木)
6/7台 平均+3,782枚 平均7,621G",,6,7,+3782,7621
278004100000035930,ハリウッド野田,"2025/10/28(火)
6/7台 平均+1,841枚 平均5,178G",,6,7,+1841,5178
278004100000035930,ハリウッド野田,"2025/07/28(月)
3/6台 平均+873枚 平均8,247G",,3,6,+873,8247
278004100000035930,ハリウッド野田,"2025/05/28(水)
4/6台 平均+1,721枚 平均6,521G",,4,6,+1721,6521
278004100000035930,ハリウッド野田,"ランク5 2025/04/29(火) 機種単位
4/6台 平均+3,708枚 平",5,4,6,+3708,7397
278004100000035930,ハリウッド野田,"ランク1 2025/04/29(火) 機種単位
2/3台 平均+1,512枚 平",1,2,3,+1512,5684
278004100000035930,ハリウッド野田,"ランク3 2025/04/27(日) 機種単位
3/4台 平均+2,756枚 平",3,3,4,+2756,6384
278004100000035930,ハリウッド野田,"1/28(水)
3/3台 平均+807枚 平均4,942G",,3,3,+807,4942
278004100000035930,ハリウッド野田,"1/15(木)
3/3台 平均+2,477枚 平均4,858G",,3,3,+2477,4858
278004100000035930,ハリウッド野田,"2025/11/28(金)
2/3台 平均+1,402枚 平均5,979G",,2,3,+1402,5979
278004100000035930,ハリウッド野田,"2025/07/28(月)
3/3台 平均+2,150枚 平均8,506G",,3,3,+2150,8506
278004100000035930,ハリウッド野田,"2025/05/28(水)
2/3台 平均+746枚 平均9,612G",,2,3,+746,9612
278004100000035930,ハリウッド野田,"ランク3 2025/04/29(火) 機種単位
2/3台 平均+1,624枚 平",3,2,3,+1624,7091
278005100000003581,ハリウッド七光台,"ランク4 2025/04/28(月) 機種単位
3/3台 平均+3,138枚 平",4,3,3,+3138,5856
278005100000003581,ハリウッド七光台,"ランク3 2025/04/27(日) 機種単位
3/3台 平均+1,772枚 平",3,3,3,+1772,7007
278005100000003581,ハリウッド七光台,"ランク2 2025/04/27(日) 機種単位
3/3台 平均+2,107枚 平",2,3,3,+2107,3256
278005100000003581,ハリウッド七光台,"2025/10/27(月)
3/7台 平均+1,227枚 平均7,218G",,3,7,+1227,7218
278005100000003581,ハリウッド七光台,"ランク3 2025/04/27(日) 機種単位
4/5台 平均+1,878枚 平",3,4,5,+1878,6107
278005100000003581,ハリウッド七光台,"ランク2 2025/04/28(月) 機種単位
2/3台 平均+2,697枚 平",2,2,3,+2697,5884
278005100000003581,ハリウッド七光台,"ランク3 2025/04/27(日) 機種単位
3/4台 平均+2,210枚 平",3,3,4,+2210,6668
279000400000047150,プリンス浦安,"ランク5 4/26(日) 機種単位
9/10台 平均+1,508枚 平均8,13",5,9,10,+1508,8135
279000400000047150,プリンス浦安,"ランク0 4/6(月) 501～505番台
4/5台 平均+799枚 平均6,1",0,4,5,+799,6101
279000400000047150,プリンス浦安,"ランク1 2/16(月) 501～505番台
5/5台 平均+1,291枚 平均",1,5,5,+1291,5451
279000400000047150,プリンス浦安,"ランク0 2/6(金) 550～554番台
3/5台 平均+1,173枚 平均6",0,3,5,+1173,6158
279000400000047150,プリンス浦安,"ランク2 1/26(月) 501～505番台
4/5台 平均+1,025枚 平均",2,4,5,+1025,7470
279000400000047150,プリンス浦安,"ランク0 2025/12/16(火) 501～505番台
4/5台 平均+890",0,4,5,+890,5696
279000400000047150,プリンス浦安,"ランク4 2025/12/06(土) 550～554番台
5/5台 平均+1,7",4,5,5,+1778,7856
279000400000047150,プリンス浦安,"ランク0 2025/10/16(木) 501～505番台
3/5台 平均+1,1",0,3,5,+1198,5779
279000400000047150,プリンス浦安,"ランク2 2025/10/06(月) 501～505番台
4/5台 平均+1,2",2,4,5,+1237,7231
279000400000047150,プリンス浦安,"ランク3 2025/09/26(金) 501～505番台
4/5台 平均+1,4",3,4,5,+1409,7082
279000400000047150,プリンス浦安,"ランク1 2025/08/26(火) 501～505番台
4/5台 平均+937",1,4,5,+937,6834
279000400000047150,プリンス浦安,"ランク0 2025/08/16(土) 550～554番台
3/5台 平均+964",0,3,5,+964,5832
279000400000047150,プリンス浦安,"ランク3 4/26(日) 547～549番台
2/3台 平均+1,951枚 平均",3,2,3,+1951,7236
279000400000047150,プリンス浦安,"ランク1 1/26(月) 機種単位
5/6台 平均+1,291枚 平均5,160",1,5,6,+1291,5160
279000400000047150,プリンス浦安,"ランク3 2025/09/16(火) 509～511番台
3/3台 平均+991",3,3,3,+991,7763
279000400000047150,プリンス浦安,"ランク2 2025/06/26(木) 機種単位
2/3台 平均+930枚 平均7",2,2,3,+930,7418
279000400000047150,プリンス浦安,"ランク3 4/26(日) 544～546番台
3/3台 平均+1,532枚 平均",3,3,3,+1532,7212
279000400000047150,プリンス浦安,"ランク0 2025/07/06(日) 504～506番台
2/3台 平均+149",0,2,3,+149,7445
279000400000047150,プリンス浦安,"ランク0 2025/06/16(月) 549～551番台
2/3台 平均+1,3",0,2,3,+1375,5241
279000400000047150,プリンス浦安,"ランク3 2025/05/16(金) 機種単位
4/6台 平均+1,721枚 平",3,4,6,+1721,5758
279000400000047150,プリンス浦安,"ランク3 4/26(日) 機種単位
2/3台 平均+1,029枚 平均8,111",3,2,3,+1029,8111
279000400000047150,プリンス浦安,"ランク0 2025/07/16(水) 507～509番台
2/3台 平均+951",0,2,3,+951,5833
279000400000047150,プリンス浦安,"ランク4 2025/05/26(月) 507～509番台
3/3台 平均+2,2",4,3,3,+2247,7440
279000400000047150,プリンス浦安,"ランク3 4/26(日) 機種単位
3/3台 平均+1,050枚 平均7,377",3,3,3,+1050,7377
284003400000032811,アビバ四街道店,Lパチスロ 炎炎ノ消防隊2,1,2,4,+1850,6393
284003400000032811,アビバ四街道店,化物語,3,3,4,+2433,6290
284003400000032811,アビバ四街道店,"スマスロ 攻殻機動隊 (1050～1052番台)
               ",2,3,3,+3659,4239
284003400000032811,アビバ四街道店,スマスロスーパーブラックジャック,1,3,4,+2100,4154
284003400000032811,アビバ四街道店,"ランク1 4/26(日) 850～858番台
5/8台 平均+2,276枚 平均",1,5,8,+2276,3525
284003400000032811,アビバ四街道店,"ランク2 4/18(土) 835～838番台
4/4台 平均+2,665枚 平均",2,4,4,+2665,4640
284003400000032811,アビバ四街道店,"ランク2 4/12(日) 850～858番台
7/8台 平均+1,475枚 平均",2,7,8,+1475,3073
284003400000032811,アビバ四街道店,"ランク0 4/7(火) 835～838番台
3/4台 平均+2,323枚 平均3",0,3,4,+2323,3058
284003400000032811,アビバ四街道店,"ランク5 3/31(火) 機種単位
8/12台 平均+4,612枚 平均6,54",5,8,12,+4612,6540
284003400000032811,アビバ四街道店,"ランク0 3/13(金) 835～838番台
3/4台 平均+1,230枚 平均",0,3,4,+1230,5445
284003400000032811,アビバ四街道店,"ランク3 3/7(土) 機種単位
7/12台 平均+2,947枚 平均6,676",3,7,12,+2947,6676
284003400000032811,アビバ四街道店,"ランク0 3/3(火) 835～838番台
2/4台 平均+3,333枚 平均5",0,2,4,+3333,5875
284003400000032811,アビバ四街道店,"ランク2 2/26(木) 835～838番台
4/4台 平均+2,494枚 平均",2,4,4,+2494,1592
284003400000032811,アビバ四街道店,"ランク0 2/7(土) 機種単位
4/12台 平均+1,938枚 平均6,002",0,4,12,+1938,6002
284003400000032811,アビバ四街道店,"ランク0 2/2(月) 850～858番台
4/8台 平均+1,106枚 平均6",0,4,8,+1106,6066
284003400000032811,アビバ四街道店,"ランク0 1/28(水) 835～838番台
3/4台 平均+1,552枚 平均",0,3,4,+1552,2691
284003400000032811,アビバ四街道店,"ランク1 4/7(火) 機種単位
8/14台 平均+1,782枚 平均3,545",1,8,14,+1782,3545
284003400000032811,アビバ四街道店,"ランク0 4/1(水) 機種単位
8/14台 平均+1,393枚 平均5,049",0,8,14,+1393,5049
284003400000032811,アビバ四街道店,"ランク1 3/23(月) 機種単位
8/14台 平均+2,092枚 平均4,08",1,8,14,+2092,4085
284003400000032811,アビバ四街道店,"ランク2 3/20(金) 機種単位
7/14台 平均+1,817枚 平均5,39",2,7,14,+1817,5399
284003400000032811,アビバ四街道店,"ランク2 3/3(火) 機種単位
9/14台 平均+1,321枚 平均6,289",2,9,14,+1321,6289
284003400000032811,アビバ四街道店,"ランク2 3/1(日) 機種単位
8/14台 平均+2,693枚 平均5,327",2,8,14,+2693,5327
284003400000032811,アビバ四街道店,"ランク5 1/3(土) 機種単位
9/14台 平均+2,283枚 平均7,363",5,9,14,+2283,7363
284003400000032811,アビバ四街道店,"ランク4 2025/12/29(月) 機種単位
10/14台 平均+1,766枚",4,10,14,+1766,5531
284003400000032811,アビバ四街道店,"ランク3 2025/12/07(日) 機種単位
10/14台 平均+2,458枚",3,10,14,+2458,5393
284003400000032811,アビバ四街道店,"ランク1 2025/11/17(月) 機種単位
8/14台 平均+1,501枚 ",1,8,14,+1501,3874
284003400000032811,アビバ四街道店,"ランク4 2025/11/03(月) 機種単位
10/14台 平均+2,535枚",4,10,14,+2535,5682
284003400000032811,アビバ四街道店,"ランク1 2025/10/23(木) 機種単位
6/14台 平均+1,459枚 ",1,6,14,+1459,6301
284003400000032811,アビバ四街道店,"ランク3 4/11(土) 機種単位
3/4台 平均+2,433枚 平均6,290",3,3,4,+2433,6290
284003400000032811,アビバ四街道店,"ランク3 2/14(土) 機種単位
3/4台 平均+3,607枚 平均5,802",3,3,4,+3607,5802
284003400000032811,アビバ四街道店,"ランク4 1/25(日) 機種単位
4/4台 平均+3,877枚 平均5,771",4,4,4,+3877,5771
284003400000032811,アビバ四街道店,"ランク2 1/17(土) 機種単位
3/4台 平均+3,404枚 平均4,929",2,3,4,+3404,4929
284003400000032811,アビバ四街道店,"ランク3 1/4(日) 機種単位
4/4台 平均+3,282枚 平均5,710G",3,4,4,+3282,5710
284003400000032811,アビバ四街道店,"ランク0 2025/12/31(水) 機種単位
3/4台 平均+1,021枚 平",0,3,4,+1021,4592
284003400000032811,アビバ四街道店,"ランク4 2025/12/29(月) 機種単位
4/4台 平均+4,210枚 平",4,4,4,+4210,6392
284003400000032811,アビバ四街道店,"ランク0 2025/12/26(金) 機種単位
3/4台 平均+1,731枚 平",0,3,4,+1731,4824
284003400000032811,アビバ四街道店,"ランク0 2025/12/23(火) 機種単位
2/4台 平均+3,156枚 平",0,2,4,+3156,5928
284003400000032811,アビバ四街道店,"ランク4 2025/12/15(月) 機種単位
4/4台 平均+3,338枚 平",4,4,4,+3338,6182
284003400000032811,アビバ四街道店,"ランク0 4/25(土) 機種単位
5/8台 平均+1,057枚 平均5,622",0,5,8,+1057,5622
284003400000032811,アビバ四街道店,"ランク2 4/4(土) 機種単位
7/8台 平均+1,713枚 平均3,244G",2,7,8,+1713,3244
284003400000032811,アビバ四街道店,"ランク3 3/20(金) 機種単位
5/8台 平均+1,611枚 平均6,949",3,5,8,+1611,6949
284003400000032811,アビバ四街道店,"ランク4 2/1(日) 機種単位
5/8台 平均+2,327枚 平均7,446G",4,5,8,+2327,7446
284003400000032811,アビバ四街道店,"ランク2 1/25(日) 機種単位
6/8台 平均+1,181枚 平均5,887",2,6,8,+1181,5887
284003400000032811,アビバ四街道店,"ランク5 1/11(日) 機種単位
6/8台 平均+1,518枚 平均7,651",5,6,8,+1518,7651
284003400000032811,アビバ四街道店,"ランク0 2025/10/14(火) 機種単位
5/8台 平均+1,475枚 平",0,5,8,+1475,1288
284003400000032811,アビバ四街道店,"ランク5 2025/10/01(水) 機種単位
8/8台 平均+3,332枚 平",5,8,8,+3332,7543
284003400000032811,アビバ四街道店,"ランク2 2025/09/23(火) 機種単位
5/8台 平均+1,351枚 平",2,5,8,+1351,6493
284003400000032811,アビバ四街道店,"ランク1 2025/09/21(日) 機種単位
3/8台 平均+1,530枚 平",1,3,8,+1530,6884
284003400000032811,アビバ四街道店,"ランク0 2025/09/20(土) 機種単位
4/8台 平均+955枚 平均7",0,4,8,+955,7484
284003400000032811,アビバ四街道店,"ランク4 2025/09/06(土) 機種単位
5/8台 平均+1,990枚 平",4,5,8,+1990,7126
284003400000032811,アビバ四街道店,"ランク2 3/22(日) 機種単位
5/6台 平均+1,168枚 平均6,984",2,5,6,+1168,6984
284003400000032811,アビバ四街道店,"ランク1 3/20(金) 機種単位
4/6台 平均+2,850枚 平均2,661",1,4,6,+2850,2661
284003400000032811,アビバ四街道店,"ランク2 3/1(日) 機種単位
5/6台 平均+2,111枚 平均4,640G",2,5,6,+2111,4640
284003400000032811,アビバ四街道店,"ランク2 1/27(火) 機種単位
3/6台 平均+4,257枚 平均5,585",2,3,6,+4257,5585
284003400000032811,アビバ四街道店,"ランク1 2025/12/27(土) 機種単位
3/6台 平均+713枚 平均8",1,3,6,+713,8498
284003400000032811,アビバ四街道店,"ランク1 2025/12/14(日) 機種単位
4/6台 平均+1,992枚 平",1,4,6,+1992,5287
284003400000032811,アビバ四街道店,"ランク0 2025/11/29(土) 機種単位
4/6台 平均+1,385枚 平",0,4,6,+1385,4284
284003400000032811,アビバ四街道店,"ランク3 2025/11/15(土) 機種単位
3/5台 平均+1,718枚 平",3,3,5,+1718,7430
284003400000032811,アビバ四街道店,"ランク0 2025/11/12(水) 機種単位
2/5台 平均+1,498枚 平",0,2,5,+1498,5829
284003400000032811,アビバ四街道店,"ランク2 2025/11/10(月) 機種単位
4/5台 平均+1,121枚 平",2,4,5,+1121,6441
284003400000032811,アビバ四街道店,"ランク2 2025/11/08(土) 機種単位
4/5台 平均+926枚 平均7",2,4,5,+926,7061
284003400000032811,アビバ四街道店,"ランク0 2025/11/06(木) 機種単位
2/5台 平均+826枚 平均7",0,2,5,+826,7835
285084600001663160,パラッツォ志津店,スマスロ ハナビ,5,3,3,+3561,7603
285084600001663160,パラッツォ志津店,スマスロ 北斗の拳 転生の章2,5,6,6,+5294,8623
285084600001663160,パラッツォ志津店,Lパチスロ 炎炎ノ消防隊2,2,2,3,+183,7985
285084600001663160,パラッツォ志津店,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,2,3,3,+2539,5174
285084600001663160,パラッツォ志津店,パチスロ甲鉄城のカバネリ,2,2,3,+2603,5040
285084600001663160,パラッツォ志津店,パチスロ からくりサーカス,3,7,10,+2486,5075
285084600001663160,パラッツォ志津店,"ランク0 4/25(土) 機種単位
2/3台 平均+1,100枚 平均5,556",0,2,3,+1100,5556
285084600001663160,パラッツォ志津店,"ランク2 4/18(土) 機種単位
2/3台 平均+183枚 平均7,985G
",2,2,3,+183,7985
285084600001663160,パラッツォ志津店,"ランク3 3/28(土) 機種単位
3/3台 平均+2,350枚 平均6,899",3,3,3,+2350,6899
285084600001663160,パラッツォ志津店,"ランク4 3/18(水) 機種単位
3/3台 平均+2,878枚 平均6,936",4,3,3,+2878,6936
285084600001663160,パラッツォ志津店,"ランク4 3/16(月) 機種単位
2/3台 平均+3,046枚 平均7,748",4,2,3,+3046,7748
285084600001663160,パラッツォ志津店,"ランク0 3/15(日) 機種単位
2/3台 平均+758枚 平均6,231G
",0,2,3,+758,6231
285084600001663160,パラッツォ志津店,"ランク2 3/13(金) 機種単位
2/3台 平均+3,137枚 平均4,923",2,2,3,+3137,4923
285084600001663160,パラッツォ志津店,"ランク3 3/7(土) 機種単位
1/3台 平均+1,069枚 平均8,270G",3,1,3,+1069,8270
285084600001663160,パラッツォ志津店,"ランク3 3/6(金) 機種単位
2/3台 平均+1,264枚 平均7,013G",3,2,3,+1264,7013
285084600001663160,パラッツォ志津店,"ランク5 3/2(月) 機種単位
3/3台 平均+2,955枚 平均8,354G",5,3,3,+2955,8354
285084600001663160,パラッツォ志津店,"ランク2 3/1(日) 機種単位
2/3台 平均+574枚 平均7,135G
台",2,2,3,+574,7135
285084600001663160,パラッツォ志津店,"ランク0 2/16(月) 機種単位
1/3台 平均+514枚 平均7,742G
",0,1,3,+514,7742
285084600001663160,パラッツォ志津店,"ランク1 4/23(木) 機種単位
4/6台 平均+1,858枚 平均4,132",1,4,6,+1858,4132
285084600001663160,パラッツォ志津店,"ランク5 4/18(土) 機種単位
6/6台 平均+5,294枚 平均8,623",5,6,6,+5294,8623
285084600001663160,パラッツォ志津店,"ランク0 4/12(日) 機種単位
3/6台 平均+852枚 平均7,310G
",0,3,6,+852,7310
285084600001663160,パラッツォ志津店,"ランク4 3/28(土) 機種単位
4/6台 平均+1,863枚 平均6,692",4,4,6,+1863,6692
285084600001663160,パラッツォ志津店,"ランク2 3/26(木) 機種単位
4/6台 平均+3,610枚 平均5,668",2,4,6,+3610,5668
285084600001663160,パラッツォ志津店,"ランク2 3/22(日) 機種単位
3/6台 平均+2,823枚 平均7,121",2,3,6,+2823,7121
285084600001663160,パラッツォ志津店,"ランク0 3/1(日) 機種単位
3/6台 平均+1,851枚 平均5,771G",0,3,6,+1851,5771
285084600001663160,パラッツォ志津店,"ランク4 2/22(日) 機種単位
4/6台 平均+2,141枚 平均7,001",4,4,6,+2141,7001
285084600001663160,パラッツォ志津店,"ランク1 2/8(日) 機種単位
3/6台 平均+984枚 平均8,587G
台",1,3,6,+984,8587
285084600001663160,パラッツォ志津店,"ランク4 2/1(日) 機種単位
4/6台 平均+2,798枚 平均7,522G",4,4,6,+2798,7522
285084600001663160,パラッツォ志津店,"ランク0 1/27(火) 機種単位
4/6台 平均+769枚 平均6,392G
",0,4,6,+769,6392
285084600001663160,パラッツォ志津店,"ランク0 1/22(木) 機種単位
3/6台 平均+688枚 平均8,063G
",0,3,6,+688,8063
285084600001663160,パラッツォ志津店,"ランク0 4/25(土) 機種単位
3/3台 平均+1,043枚 平均1,743",0,3,3,+1043,1743
285084600001663160,パラッツォ志津店,"ランク2 4/18(土) 機種単位
2/3台 平均+2,603枚 平均5,040",2,2,3,+2603,5040
285084600001663160,パラッツォ志津店,"ランク4 4/7(火) 機種単位
3/3台 平均+4,097枚 平均6,143G",4,3,3,+4097,6143
285084600001663160,パラッツォ志津店,"ランク0 3/31(火) 機種単位
2/3台 平均+1,205枚 平均3,404",0,2,3,+1205,3404
285084600001663160,パラッツォ志津店,"ランク0 3/19(木) 機種単位
2/3台 平均+1,516枚 平均1,806",0,2,3,+1516,1806
285084600001663160,パラッツォ志津店,"ランク0 3/14(土) 機種単位
2/3台 平均+1,262枚 平均4,269",0,2,3,+1262,4269
285084600001663160,パラッツォ志津店,"ランク0 3/9(月) 機種単位
2/3台 平均+1,338枚 平均2,598G",0,2,3,+1338,2598
285084600001663160,パラッツォ志津店,"ランク3 3/8(日) 機種単位
3/3台 平均+2,648枚 平均4,716G",3,3,3,+2648,4716
285084600001663160,パラッツォ志津店,"ランク4 3/7(土) 機種単位
3/3台 平均+2,825枚 平均6,693G",4,3,3,+2825,6693
285084600001663160,パラッツォ志津店,"ランク4 2/7(土) 機種単位
3/3台 平均+3,396枚 平均6,275G",4,3,3,+3396,6275
285084600001663160,パラッツォ志津店,"ランク2 1/12(月) 機種単位
2/3台 平均+2,266枚 平均5,413",2,2,3,+2266,5413
285084600001663160,パラッツォ志津店,"ランク4 1/7(水) 機種単位
3/3台 平均+3,805枚 平均5,735G",4,3,3,+3805,5735
285084600001663160,パラッツォ志津店,"ランク0 3/16(月) 機種単位
5/5台 平均+1,348枚 平均2,755",0,5,5,+1348,2755
285084600001663160,パラッツォ志津店,"ランク4 3/14(土) 機種単位
3/5台 平均+5,588枚 平均7,035",4,3,5,+5588,7035
285084600001663160,パラッツォ志津店,"ランク4 2/22(日) 機種単位
3/5台 平均+3,037枚 平均7,507",4,3,5,+3037,7507
285084600001663160,パラッツォ志津店,"ランク2 2/13(金) 機種単位
4/5台 平均+2,038枚 平均4,193",2,4,5,+2038,4193
285084600001663160,パラッツォ志津店,"ランク5 2/8(日) 機種単位
4/5台 平均+3,334枚 平均8,164G",5,4,5,+3334,8164
285084600001663160,パラッツォ志津店,"ランク0 2/7(土) 機種単位
3/5台 平均+1,405枚 平均5,806G",0,3,5,+1405,5806
285084600001663160,パラッツォ志津店,"ランク0 2/2(月) 機種単位
3/5台 平均+2,638枚 平均3,293G",0,3,5,+2638,3293
285084600001663160,パラッツォ志津店,"ランク1 1/23(金) 機種単位
3/5台 平均+2,976枚 平均3,792",1,3,5,+2976,3792
